Company Name,Visits,Data Size,Date,Link,Company Details
Medigroup.ca,27525,500gb,3/11/2024 10:57,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/75b03e96-7e83-4197-924b-5c29dc413e25/,"ABOUTmedigroup.caBeverly Towne Medical Clinic and Pharmacy11730 34 Street NWEdmonton, AB T5W 1Z1780-758-79005818 Terrace Rd NWEdmonton, AB T6A 3Y8780-756-544212620A 132 Ave NWEdmonton, AB T5L 3P9780-990-18208731 118 Ave NWEdmonton, AB T5B 0T2info@nolandrugs.ca780-477-274811035 Groat Rd NWEdmonton, AB T5M 3J9780-705-4090Dave Hill Pharmacy1-200 Thickwood BlvdFort McMurray, AB T9K 1X9Email: davehillpharmacy@medigroup.caText: 780-743-1111Facebook/Messenger: facebook.com/DaveHillPharmacy780-750-1111Medigroup Health Services’ locations are progressive patient-centred medical facilities. We have created a network of family physicians, nurses, pharmacists, specialists, and other healthcare professionals who have patient care as their top priority.From common illnesses and injuries to pediatric care and internal medicine, our clinical teams are proud to provide care for patients of all ages. All clinics have adjacent pharmacies.WARNINGMedigroup.ca were hacked thanks to simple passwords on their network and no security features. All sensitive client data was stolen because they store it in the public domain without protection. All sensitive customer data will be used for criminal purposes and made publicly available if Medigroup.ca do not contact us within 3 days.Medigroup.ca violate all information security laws including PIPEDA. Due to the fact that they do not follow the rules of storing customer data we stole absolutely all the data of all clients (personal data, insurance data, results of medical tests, contact information, prescriptions, etc.)1.PNG87.88 KBCagffpture.PNG8.28 KBCapbgffture.PNG64.03 KBCapfddture.PNG155.51 KBCaphgffture.PNG58.12 KBHQ044866.TIF81.67 KBHQ044895.TIF45.07 KBCaptreeure.PNG28.09 KBCaptubgfbfgre.PNG201.36 KBCapturbgffe.PNG60.58 KBCapturefree.PNG114.13 KBCapvfdvdture.PNG332.89 KBCvvvvvapture.PNG337.29 KB"
tolbertlegal.com,26547,260 GB,11/11/2024 9:39,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/9e63ac8c-cc97-42e5-baf6-b2797e64a5cb/,"The mission of Tolbert & Tolbert is to honor God by rendering compassionate litigation services to businesses, organizations and individuals.tax, insurance, incidents, confidential documents, NDA, corporate information.tlbert.ad 2.JPG303.01 KBtolbert.ad 1.JPG206.14 KBtolbert.ad 3.JPG203.97 KB"
nynewspapers.com,27535,280 GB,11/11/2024 9:15,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/2f8c44bb-78d8-4d7b-b961-54c7783e30c1/,"Print and Digital Marketing Services for Clients in Albany, Manhattan, and All of NYS.Financial documents, contracts with clients.www.nynewspapers (1).PNG254.76 KBwww.nynewspapers (2).PNG171.02 KBwww.nynewspapers (3).PNG998.21 KBwww.nynewspapers (4).PNG168.21 KBwww.nynewspapers (5).PNG74.35 KB"
bartleycorp.com,27472,190GB,8/11/2024 20:21,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/6faf33a0-b912-4ecf-b2e0-f195c2bf23a4/,"""Founded in 1970, The Bartley Corporation pioneered concrete foundation construction to the Maryland metropolitan area. Today we represent the benchmark of quality in Residential and Commercial concrete construction servicing Maryland (greater DC / Baltimore Metropolitan area & Eastern Shore) and Middle Tennessee. Our commitment to service and innovation has made us an industry leader. We offer a complete turnkey concrete foundation package sought after by custom and production home builders.""Sample Files:The Bartley Corp.. Financials 2024-04.xlsx1.79 MBBartley Proposal - Frank Stantn Developers - Retaining Wall - 2024-10-01.pdf70.41 KBEclipse-1020 Alice St.-App. 1.pdf68.33 KBPO-0915077-013.pdf17.44 KBRobinson Porches PO.pdf59.58 KB7433 Sawyer Brown Rd Stuctural Plans 3-12-24.pdf334.89 KB*"
interlabel.be,28948,7.8GB,8/11/2024 16:55,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/264bdfcd-0c3e-4185-95e1-4b846f0ae8f8/,"The offset process is at the core of Interlabel. Our high-tech automated printing presses are fitted with cutting-edge technologies, enabling them to deliver printing work of the highest possible quality."
del-electric.com,27858,143GB,7/11/2024 22:38,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/a2093e44-068e-4991-9f65-517dfe6de739/,Douglas Electric & Lighting (dba DEL Electric) is a leading provider of commercial electrical construction services and lighting solutions in Maryland.Featured Clients & Projects:Baltimore Country ClubChesapeake Contracting GroupDavid S. Brown EnterprisesGarrison Forest SchoolGilman SchoolGreenberg GibbonsGuinness BreweryHoward HughesJohns Hopkins UniversityLewis ContractorsMerriweather Post PavilionNational AquariumPlano-CoudonRoland Park PlaceSagamore DistillerySheppard Pratt Health SystemStevenson UniversityThe Ulysses HotelUnder Armour – Track & FieldWhiting Turner Contracting Co.Sample Files:A120 - Reflected Ceiling Plan Lower Level.pdf839.44 KBBZN-101 - Lighting & Rigging System Plan.pdf1.88 MBE-002 - Demolition Plan First Floor.pdf243.22 KBPerformance Review 3-18-2024.pdf320.67 KB8-2-2024 Payments - 2.pdf471.58 KBTransaction Report 01-02-2024.pdf89.25 KB
bitquail.com,26799,112GB,5/11/2024 13:25,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/54942cb4-90c1-418c-b01e-2440e0df29d1/,"BitQuail Sp. z o. o. [LTD]al. Tadeusza Rejtana 20a,Rzeszów, 35-310,Polandcontact@algify.ioRegistry Number: 0000754982Vlad FedoniukPrincipal Author of FTPieBitQuail, Sp. z o. o. [LTD]Biznes Zoneul. Rejtana 20ARzeszówPolandThis target contained 2 companies and all were attacked:[algify.ioftpie.com]ALL STORAGE WAS STOLEN."
geminiindustriesinc.com,27762,80Gb,29/10/2024 12:27,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/05125efe-a54c-485f-9ddd-b0bb8e8f98f7/,"Gemini Industries, Inc.0-3566428784.jpg10.38 KBGemini Industries, Inc. produces the Gemini Wood Finishes line of wood coatings products. The history of Gemini begins with its founder, William H. Smith, who started a company called Gemini Products in 1964. Over time, as the focus of the business shifted almost entirely to lacquer products, the corporation’s name was changed from Gemini Products, Inc. to Gemini Lacquers, Inc. Eventually, it evolved into Gemini Industries, Inc. to better reflect the over-arching array of product offerings.On 26 of October the Gemini Industries, Inc. was attacked by RansomHub. Internal infrastructure has been locked, containing Database servers, Exchange, ESX, NAS and user PCs. Confidential data was seized, such as: accounting, IT documentation, information on customers and suppliers, internal HR and much more.To prevent data leaks and decrypt the internal system the management team of Gemini Industries, Inc. must contact the support chat of RansomHub as soon as possible.Certificate of Merger 12-27-2000-1.png1.64 MBCertificate of Merger 12-27-2000-2.png830.28 KBCertificate of Merger 12-27-2000-3.png704.27 KBJPMorgan Gemini Borrowing Base Certificate 09.30.2024-signed-1.png295.89 KBPaint Sundries 2024 Growth Rebate.jpg427.02 KBW-9 GEMINI 2023-1.png866.8 KB"
www.cenergica.com,28135,215GB,7/11/2024 21:20,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/f258e4c7-8e7f-4b0b-a6f5-b5393efb4c3b/,Cenérgica is an energy company's INKIA Energy group of companies involved in fuel and electricity market in El Salvador and Central America. Its operations began in 1994 with the construction of Nejapa Power Plant located in San Salvador and the construction of the fuel terminal in Acajutla with an investment of about $ 172 million.
www.fdc.ie,30090,10GB,7/11/2024 21:18,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/4ecc3007-9c87-42be-ba4d-64649af5d17a/,"FDC Accountants & Tax Consultants Limited, a private company limited by shares, registered in Ireland No. 132121 with a registered office at FDC House, Wellington Road, Cork, T23 WP94, Ireland. V.A.T"
nelconinc.biz,28950,*GB,7/11/2024 20:04,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/7cb48b1b-59e6-40dd-8d9b-3e7d97a8ed7e/,"Nelcon was incorporated in 1981. The company was purchased by Mike and Val White in 2003. Sam Weyers became part owner of the company in 2005. Dusty White became part owner in 2009. The corporate office was located in Missoula initially and was moved to Kalispell in 2006 when they purchased a gravel pit in Kalispell which became White Rock Aggregate LLC. In addition to gravel sales, Nelcon has expanded to provide Crushing, Paving, Utility/Pipeline Services, Dirt Work, and Energy Services throughout Montana and Western North Dakota. Nelcon is currently licensedin ten states: MT, ND, ID, WA, AZ, UT, OR, TX, NV and WY.Sample Files:Audit by employee.pdf59.46 KBBitco payment schedule.pdf55.51 KBstate wh foundation.pdf52.99 KB"
www.msdl.ca,27997,1.42Tb,6/11/2024 22:37,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/a62759b1-ad28-4b90-8086-681d83b95195/,"Notre firme fut fondée en 1994 par Anik Shooner, Yves Dagenais et René Menkès, rejoints en 2004 par Jean-Pierre LeTourneux, alliant alors passion, créativité et savoir-faire. Nous inspirant de la ville et des gens qui l’habitent, nous concevons des projets d’exception qui contribuent à définir le paysage montréalais. Dès les premières années, plusieurs institutions et entreprises ont fait confiance à notre équipe pour réaliser des projets d’envergure qui marquent dorénavant le territoire, dont Maison des coopérants [aujourd’hui KPMG], BNP Paribas et l’Agence spatiale canadienne. En 2016, 2018 et 2024, huit nouveaux associés s’ajoutent, dont quatre femmes, affirmant notre volonté de demeurer une firme québécoise avec une relève forte et dynamique."
arcoexc.com,29752,104GB,6/11/2024 11:59,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/28830974-7581-4052-93a9-a09f372aa000/,"Arco Excavation & Paving is a full-service site development contractor serving Northwest Arkansas since 2004.  Locally owned and operated, our commitment to quality work and maintaining high safety standards is proven by our positive reputation and strong customer relations.  Arco’s state-of-the-art fleet of equipment features GPS / Laser based on-board grade control systems for accurate, built-to-design quality.  Our team of experienced estimators, project managers, skilled operators and support staff are dedicated to providing our community with a solid foundation for successful growth in the future.ARCO CAPEX 083124.pdf122.32 KBArco Combined Financials 083124.pdf202.47 KBFinancial Dashboard Master 083124.pdf1.34 MB"
brandenburgerplumbing.com,23451,55GB,6/11/2024 11:37,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/79d34652-bbda-40d6-b605-1201dcd6c83a/,Brandenburger Plumbing is a company that operates in the Commercial & Residential Construction industry. It employs 20 to 49 people and has 5M to 10M revenueAbsolute Insulation 2100.pdf481.45 KBCC - Al's Platinum Limosine 01-19-2024.pdf54.83 KBLoan Documents Package Brandenburger 5-3 bank.pdf90.13 KBMaster List.xlsx12.17 KB
sector5.ro,28772,*GB,5/11/2024 16:47,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/438bcaed-0570-4f79-b614-ec614dc9b55b/,"Sector 5 City Hall of Bucharest.Sector 5 is a mainly residential administrative area in Bucharest,we're not done with you yet ,  Pikachu ."""" "" Hello my name is Dan (Fake name) (real name is Mark). Roblox link for Pancake recipe opened this. I can't seem to find it. Please respond "" """"1.png111.05 KB2.png445.33 KB3.png192.47 KB4.png116.06 KB5.png184.55 KB6.png277.1 KB7.png820.56 KB8.png133.52 KB9.png163.75 KBExample of the data collected :10.png57.82 KBAround 200k persons.We conducted negotiations for up to 1 weeks, and unfortunately we were unable to reach an agreement.Sector 5 citizen data may be used, e.g.: to obtain a (instant) loan in non-bank institutions.name and surnameparents’ namesgenderpermanent residence addressCPN number  (more with photo)status of the person (living or deceased),e-mail address.phoneAll data is on sale  , we are waiting for offers.Some phone conversationshttps://gofile.io/d/KUxvPehttps://gofile.io/d/rlNhos"
metroelectric.com,28141,580GB,5/11/2024 23:21,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/6b61fe1c-494d-495c-afaa-51e4f2b633ec/,"Founded in 1981 by native San Francisco electricians Nick Dutto and Dave Lindt, Metropolitan Electrical Construction offers three divisions to service all your electrical, telecommunications and wireless needs, in addition to an exemplary emergency service department within each division.Sample Files:Estimated Cash Balance - Daily_2024v1_0.xlsx1.43 MBMetro - Company and Credit Information v5_1.docx51.27 KBMISC JE1222 - AccruedPR20240930pt1.pdf108.6 KB"
pacificglazing.com,29869,53GB,5/11/2024 21:31,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/b6ac5040-f021-4b00-9a1e-9679710759a4/,""" Pacific Glazing Contractors aims to grow an exciting, focused team to serve the needs of our customers in the commercial glass industry. We have new vision to build relationships both within and without. We are looking to build a team of professionals who fit our vision and culture. Itâ€™s about attitude and aptitude. We hire and employ people of character, moral conviction, maturity, and personal integrityâ€”people who care about themselves, their work, and the company. We do what it takes to do the best and be the best. We are professional in our appearance and manner. We continue to learn and get better. We tenaciously gain and employ the tools and skills we need to complete the task. We are organized, safety conscious, and easy to work with. We take opportunity to teach each other, work with each other, and mentor those we work with. We like to celebrate and have fun. ""Data Size:53GBSample Files:1-Recent Completed Projects Summary 2024-.xlsx97.26 KBContracts by year and GC.xlsx39.54 KBEmployee Earned Benefits Data 2023.xlsx39.71 KBFYE 9-2023 Reviewed Financial Statements.pdf438.41 KBSales Dept Org Chart & Work Flow.xlsx15.36 KB"
nwhealthporter.com,27109,199GB,5/11/2024 21:23,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/022e4403-bf3f-4a6f-813b-3e8c032e9113/,"As a healthcare provider committed to quality and compassionate care, Northwest Health - Porter emphasizes patient experience, quality outcomes and respect for the dignity and comfort of our patients and their visiting family members."
apoyoconsultoria.com,29204,65 GB,5/11/2024 11:35,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/7a4a9c6a-96ff-48f1-9806-035016f2ea9a/,"APOYO Consultoría is the leading firm in business advisory services for strategic decision-making in economics, finance and strategy.Capture.PNG20.49 KBCapture2.PNG133.81 KBCapture3.PNG213.64 KBCapture4.PNG80.63 KBCapture5.PNG500.49 KB"
sundt.com,27728,*GB,4/11/2024 21:52,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/3d3cfa4a-da20-4061-b632-bab5728a43f9/,"Commercial & Residential Construction · Arizona, United States · 2,000 EmployeesAboutHeadquarters2620 S 55th St, Tempe, Arizona, 85282, United S...Phone Number(480) 293-3000Websitewww.sundt.comRevenue$1.3 BillionThis message serves as a notification that access to your confidential data has been obtained, and some of this information has already been made publicly available as samples. The majority of the data remains unreleased at this time. You still have the opportunity to contact us and prevent the full disclosure of information, which could help you avoid severe reputational and financial consequences.We have obtained a substantial amount of confidential information, including numerous files and documents. If no action is taken in the near future, we will continue to publish this data, including blueprints and project plans related to Intel, which could cause serious damage to your reputation and relationships with partners.The data in our possession includes:Financial reports, sales documents, and accounting data;Personal information of investors, client lists, assessments, and agreements;Personal data of employees and clients: addresses, contact information, and document copies;Confidential internal correspondence, passwords, credentials, and SQL databases.You still have the chance to prevent full disclosure. Instructions to contact us are available on your servers. Show that you truly care about the security of your investors’, clients’, and partners’ data.16.PNG227.56 KB15.PNG258.3 KB14.PNG177.05 KB13.PNG98.82 KB12.PNG83.35 KB11.PNG68.04 KB10.PNG72.59 KB9.PNG33.96 KB8.PNG84.35 KB7.PNG233.68 KB6.PNG56.88 KB5.PNG134.4 KB4.PNG232.13 KB3.PNG137.33 KB2.PNG130.19 KB1.PNG218.06 KB"
